contrast,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,grating.started,grating.stopped,response.started,polygon.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.1,69,6,9,up,0.2509200840140693,None,9,6,69,5,93.41344462498091,,,,93.40811399999075,93.54351375001715,94.04130737500964,94.15944974997547,94.15944974997547,94.42364133300725,up,0.2509200840140693,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,70,0,10,up,0.2662710840231739,None,10,0,70,4,94.42957970802672,,,,94.424614166026,94.52788612502627,95.02707862498937,95.17104883299908,95.17104883299908,95.43941045802785,up,0.2662710840231739,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,71,1,10,up,0.5977942919707857,None,10,1,71,2,95.44852500001434,,,,95.44109699997352,95.56003720802255,96.05779966601403,96.1875058329897,96.1875058329897,96.79064254101831,up,0.5977942919707857,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,72,2,10,up,0.24114529200596735,None,10,2,72,6,96.79586816602387,,,,96.79132791602751,96.9281324580079,97.42379712499678,97.54024416598259,97.54024416598259,97.7910937499837,up,0.24114529200596735,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,73,3,10,down,0.45065345900366083,None,10,3,73,1,97.79918712499784,,,,97.7925409579766,97.90417437499855,98.39313204097562,98.53854870802024,98.53854870802024,98.99134524998954,down,0.45065345900366083,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,74,4,10,up,0.2310352919739671,None,10,4,74,5,99.00396758300485,,,,98.99198429100215,99.12051337497542,99.6061655000085,99.73723741597496,99.73723741597496,99.97298608301207,up,0.2310352919739671,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,75,5,10,down,0.5018235839670524,None,10,5,75,0,99.98746466601733,,,,99.97434683301253,100.13720154098701,100.6274982910254,100.72045337501913,100.72045337501913,101.2281308749807,down,0.5018235839670524,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,76,6,10,up,0.5984947910183109,None,10,6,76,3,101.23717824998312,,,,101.22956887498731,101.38774779101368,101.88800195802469,101.98770287499065,101.98770287499065,102.58899883297272,up,0.5984947910183109,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,77,0,11,up,0.388587000023108,None,11,0,77,4,102.59485912497621,,,,102.58970162499463,102.72426733298926,103.22680129099172,103.33753687498393,103.33753687498393,103.74010649998672,up,0.388587000023108,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,78,1,11,down,0.3844950419734232,None,11,1,78,0,103.75418708298821,,,,103.74151991598774,103.8767534160288,104.38792095798999,104.48760087502887,104.48760087502887,104.87632558302721,down,0.3844950419734232,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,79,2,11,up,0.5624290410196409,None,11,2,79,1,104.88720279099653,,,,104.87695066601736,105.00395674997708,105.49207129102433,105.62080299999798,105.62080299999798,106.18895879102638,up,0.5624290410196409,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,80,3,11,up,0.8074521250091493,None,11,3,80,3,106.19459916598862,,,,106.18952700000955,106.30391912499908,106.79286854097154,106.92377975001,106.92377975001,107.73815804102924,up,0.8074521250091493,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,81,4,11,down,0.6128468749811873,None,11,4,81,2,107.74406041600741,,,,107.73872941598529,107.87734145799186,108.38785658299457,108.47518474998651,108.47518474998651,109.0931130410172,down,0.6128468749811873,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,82,5,11,up,0.27356633299496025,None,11,5,82,6,109.10397225001361,,,,109.09378120797919,109.2099853749969,109.70581466599833,109.83746000000974,109.83746000000974,110.12457341601839,up,0.27356633299496025,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,83,6,11,up,0.3809551250305958,None,11,6,83,5,110.13106124999467,,,,110.1257045409875,110.22882850002497,110.72512650000863,110.87099224998383,110.87099224998383,111.25668037502328,up,0.3809551250305958,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,84,0,12,down,0.523950542032253,None,12,0,84,0,111.26340524997795,,,,111.25811558298301,111.38726333301747,111.8748718330171,112.00397720799083,112.00397720799083,112.54058458301006,down,0.523950542032253,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,85,1,12,up,0.3028799170278944,None,12,1,85,5,112.54632854100782,,,,112.541229208,112.65483158297138,113.1422910830006,113.2930255830288,113.2930255830288,113.60470054100733,up,0.3028799170278944,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,86,2,12,up,0.4078207909478806,None,12,2,86,4,113.61038162501063,,,,113.6052898329799,113.7571488749818,114.25898441602476,114.34118624997791,114.34118624997791,114.75477979099378,up,0.4078207909478806,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,87,3,12,down,0.5811714159790426,None,12,3,87,1,114.76048925000941,,,,114.75554345798446,114.90398558299057,115.39308970799902,115.49273220798932,115.49273220798932,116.07585374999326,down,0.5811714159790426,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,88,4,12,up,0.24001225002575666,None,12,4,88,6,116.08702812500997,,,,116.07644566602539,116.22108341602143,116.70625358301913,116.82085333298892,116.82085333298892,117.07277999998769,up,0.24001225002575666,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,89,5,12,up,0.6498595410375856,None,12,5,89,2,117.07995783298975,,,,117.07442125002854,117.1937966659898,117.69435283297207,117.82096808298957,117.82096808298957,118.47322799998801,up,0.6498595410375856,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,90,6,12,up,0.32550237502437085,None,12,6,90,3,118.48070120799821,,,,118.47478566598147,118.61011358298128,119.10392554098507,119.22048550000181,119.22048550000181,119.55739437497687,up,0.32550237502437085,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,91,0,13,down,0.5253388329874724,None,13,0,91,3,119.5650834160042,,,,119.55888820800465,119.67061520798597,120.15659679099917,120.30454304098384,120.30454304098384,120.84092708298704,down,0.5253388329874724,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,92,1,13,down,0.8542214999906719,None,13,1,92,2,120.84869474999141,,,,120.84299174998887,120.94225600000937,121.43710191600258,121.58751724998001,121.58751724998001,122.44533854100155,down,0.8542214999906719,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,93,2,13,up,0.25064787501469254,None,13,2,93,5,122.45380816602847,,,,122.44624787499197,122.54499362502247,123.03954304102808,123.19012679101434,123.19012679101434,123.4588202079758,up,0.25064787501469254,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,94,3,13,down,0.5372814169968478,None,13,3,94,1,123.46514158300124,,,,123.45988366601523,123.62894920801045,124.12520624999888,124.20435904100304,124.20435904100304,124.74322737497278,down,0.5372814169968478,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,95,4,13,up,0.2821235829615034,None,13,4,95,4,124.75387858302565,,,,124.7438919999986,124.85730662499554,125.3539323330042,125.48752437502844,125.48752437502844,125.77266012498876,up,0.2821235829615034,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,96,5,13,down,0.4914886659826152,None,13,5,96,0,125.77957054099534,,,,125.77412816602737,125.887868040998,126.37694816599833,126.5211392500205,126.5211392500205,127.02140629099449,down,0.4914886659826152,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,97,6,13,up,0.5143127500195988,None,13,6,97,6,127.02945733297383,,,,127.02201191597851,127.14140600000974,127.64191237499472,127.75827599997865,127.75827599997865,128.27506816602545,up,0.5143127500195988,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,98,0,14,up,0.6458256249898113,None,14,0,98,4,128.28721066599246,,,,128.2757234579767,128.38803058298072,128.87689520802815,129.0208238749765,129.0208238749765,129.6728954159771,up,0.6458256249898113,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,99,1,14,up,0.2750593749806285,None,14,1,99,6,129.67939316597767,,,,129.6741040829802,129.82064450002508,130.30916129099205,130.42051166598685,130.42051166598685,130.70608270802768,up,0.2750593749806285,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,100,2,14,down,0.3383824580232613,None,14,2,100,0,130.7127547080163,,,,130.70746279100422,130.8446525830077,131.33969145797892,131.45410362497205,131.45410362497205,131.80615879100515,down,0.3383824580232613,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,101,3,14,down,0.4152363329776563,None,14,3,101,2,131.8150197499781,,,,131.80788095801836,131.94457208301174,132.44175749999704,132.5542582499911,132.5542582499911,132.97261016600532,down,0.4152363329776563,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,102,4,14,down,0.8456134580192156,None,14,4,102,1,132.9815321249771,,,,132.97415212501073,133.09354620799422,133.5927297080052,133.72095091600204,133.72095091600204,134.57404133299133,down,0.8456134580192156,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,103,5,14,down,0.7994571250164881,None,14,5,103,3,134.58051158301532,,,,134.57476187497377,134.7372500000056,135.22462604101747,135.320923916006,135.320923916006,136.1224550830084,down,0.7994571250164881,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,104,6,14,up,0.26853575004497543,None,14,6,104,5,136.1292975830147,,,,136.1235833329847,136.26107800001046,136.7605282079894,136.87080804101424,136.87080804101424,137.1540513749933,up,0.26853575004497543,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,105,0,15,up,0.24694329197518528,None,15,0,105,6,137.15770074998727,,,,137.15459604101488,137.24342012498528,137.7377857909887,137.90454179100925,137.90454179100925,138.1556647910038,up,0.24694329197518528,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,106,1,15,down,0.4311570409918204,None,15,1,106,1,138.16153304098407,,,,138.15622520801844,138.28781283297576,138.7750356660108,138.89322783297393,138.89322783297393,139.3265977500123,down,0.4311570409918204,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,107,2,15,down,0.48349341697758064,None,15,2,107,2,139.3372391660232,,,,139.32716433302267,139.4937919160002,139.9905783329741,140.08776687498903,140.08776687498903,140.5786652910174,down,0.48349341697758064,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,108,3,15,down,0.6366542499745265,None,15,3,108,3,140.58724558301037,,,,140.5793940409785,140.69055654102704,141.1875225409749,141.32469745801063,141.32469745801063,141.97445616597543,down,0.6366542499745265,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,109,4,15,down,0.7166827920009382,None,15,4,109,0,141.98136366601102,,,,141.97567779099336,142.10974762501428,142.61102299997583,142.7205597080174,142.7205597080174,143.43974595802138,down,0.7166827920009382,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,110,5,15,up,0.4165199169656262,None,15,5,110,4,143.4458678329829,,,,143.4410752080148,143.59198670799378,144.0873051660019,144.19272058299975,144.19272058299975,144.6232415830018,up,0.4165199169656262,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,111,6,15,up,0.5084115829668008,None,15,6,111,5,144.63235024997266,,,,144.62492591602495,144.72419237502618,145.22119808301795,145.37087624997366,145.37087624997366,145.89138283301145,up,0.5084115829668008,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,112,0,16,up,0.31401766696944833,None,16,0,112,4,145.89755279099336,,,,145.89210629102308,145.9938782909885,146.49338837497635,146.6372155409772,146.6372155409772,146.9557819159818,up,0.31401766696944833,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,113,1,16,down,0.5208040419965982,None,16,1,113,2,146.96121658297488,,,,146.9563132909825,147.06045175000327,147.55869612499373,147.70428700000048,147.70428700000048,148.23933829099406,down,0.5208040419965982,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,114,2,16,up,0.2986093749641441,None,16,2,114,5,148.24553866597125,,,,148.24074400000973,148.38787749997573,148.8772827499779,148.98749304097146,148.98749304097146,149.28931133297738,up,0.2986093749641441,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,115,3,16,up,0.5780495420331135,None,16,3,115,6,149.3042171659763,,,,149.28998987498926,149.44115508301184,149.95460499997716,150.03717787499772,150.03717787499772,150.62329008302186,up,0.5780495420331135,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,116,4,16,down,0.4809301249915734,None,16,4,116,1,150.63006024999777,,,,150.62477141601266,150.78759099997114,151.28851441602455,151.3710934999981,151.3710934999981,151.8583067500149,down,0.4809301249915734,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,117,5,16,up,0.3697870839969255,None,16,5,117,0,151.870813290996,,,,151.85897895798553,151.97606516600354,152.47091937501682,152.60424062499078,152.60424062499078,152.97648083302192,up,0.3697870839969255,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,118,6,16,up,0.5701403330313042,None,16,6,118,3,152.9871917910059,,,,152.97717741597444,153.10439345799387,153.59235995798372,153.72391712502576,153.72391712502576,154.30481562501518,up,0.5701403330313042,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,119,0,17,down,0.5075113750062883,None,17,0,119,0,154.31061216600938,,,,154.30539545801003,154.46116645797156,154.9570346249966,155.03953016601736,155.03953016601736,155.5548587910016,down,0.5075113750062883,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,120,1,17,down,1.1171151250018738,None,17,1,120,1,155.56053929100744,,,,155.5554989160155,155.70874045800883,156.2040318750078,156.2908630410093,156.2908630410093,157.42329666600563,down,1.1171151250018738,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,121,2,17,up,0.3439675829722546,None,17,2,121,5,157.43845104100183,,,,157.4239207499777,157.57111966598313,158.0586670410121,158.17091795802116,158.17091795802116,158.5253587079933,up,0.3439675829722546,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,122,3,17,up,0.4079674169770442,None,17,3,122,4,158.53212729102233,,,,158.52656691602897,158.67111624998506,159.17148129100678,159.27088529098546,159.27088529098546,159.68996258301195,up,0.4079674169770442,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,123,4,17,up,0.7111535409931093,None,17,4,123,3,159.69852891599294,,,,159.6914634159766,159.87075066601392,160.3605209160014,160.4388292080257,160.4388292080257,161.15665458299918,up,0.7111535409931093,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,124,5,17,down,0.6297288750065491,None,17,5,124,2,161.16295575001277,,,,161.15763112501008,161.3047827500268,161.78988654102432,161.90418845799286,161.90418845799286,162.54082200000994,down,0.6297288750065491,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,125,6,17,up,0.3273469579871744,None,17,6,125,6,162.54667900002096,,,,162.5415452910238,162.7101406250149,163.20867329102475,163.29443720798008,163.29443720798008,163.62629495799774,up,0.3273469579871744,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,126,0,18,down,0.8035627499921247,None,18,0,126,3,163.63725316600176,,,,163.6271120409947,163.79308141599176,164.2902049580007,164.38820570800453,164.38820570800453,165.19469495798694,down,0.8035627499921247,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,127,1,18,down,0.5981303750304505,None,18,1,127,2,165.20378420798806,,,,165.19542612502119,165.3607361249742,165.8542852079845,165.9416075409972,165.9416075409972,166.54306108300807,down,0.5981303750304505,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,128,2,18,down,0.8388915410032496,None,18,2,128,0,166.55387050000718,,,,166.54369470797246,166.6705780000193,167.1587860410218,167.2919075830141,167.2919075830141,168.14138679101598,down,0.8388915410032496,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,129,3,18,up,0.3460474170278758,None,18,3,129,6,168.1479715409805,,,,168.14267229102552,168.30418658297276,168.79169162502512,168.8876056249719,168.8876056249719,169.23876112501603,up,0.3460474170278758,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,130,4,18,up,0.6791245000204071,None,18,4,130,1,169.24457949999487,,,,169.2393768330221,169.39338037499692,169.89151466602925,169.98765287501737,169.98765287501737,170.67296395800076,up,0.6791245000204071,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,131,5,18,up,0.4835137499612756,None,18,5,131,5,170.6802099160268,,,,170.6746216660249,170.855127250019,171.34178387501743,171.4211402499932,171.4211402499932,171.90701145800995,up,0.4835137499612756,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,132,6,18,up,0.33051900001009926,None,18,6,132,4,171.92088629101636,,,,171.90799495799,172.02059433300747,172.5221652080072,172.65415837499313,172.65415837499313,172.98929808300454,up,0.33051900001009926,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,133,0,19,up,0.7920080840121955,None,19,0,133,0,172.99550654098857,,,,172.99003420799272,173.12108524999348,173.6122984579997,173.72855887498008,173.72855887498008,174.52250333299162,up,0.7920080840121955,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,134,1,19,up,0.49252887500915676,None,19,1,134,6,174.5283534579794,,,,174.5231272910023,174.6401145409909,175.1374644159805,175.25999737501843,175.25999737501843,175.7546992910211,up,0.49252887500915676,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,135,2,19,down,0.4514325829804875,None,19,2,135,1,175.760565457982,,,,175.75530474999687,175.90435849997448,176.39301674999297,176.4920164999785,176.4920164999785,176.95396941597573,down,0.4514325829804875,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,136,3,19,up,0.16229250002652407,None,19,3,136,4,176.95742187497672,,,,176.95449774997542,177.06197512499057,177.55840429099044,177.69214620802086,177.69214620802086,177.85646550002275,up,0.16229250002652407,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,137,4,19,up,0.49526979197980836,None,19,4,137,5,177.86300683300942,,,,177.85794445802458,178.00958937499672,178.5212249159813,178.60427000001073,178.60427000001073,179.10458354098955,up,0.49526979197980836,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,138,5,19,up,0.5040018750005402,None,19,5,138,2,179.10981408302905,,,,179.1051935830037,179.2541621659766,179.73941304098116,179.84246137499576,179.84246137499576,180.356116208015,up,0.5040018750005402,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
