contrast,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,grating.started,grating.stopped,response.started,polygon.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.001,139,6,19,down,0.351133625023067,None,19,6,139,3,180.3627025409951,,,,180.35756191599648,180.47203166602412,180.95953645801637,181.10416250000708,181.10416250000708,181.46290845802287,down,0.351133625023067,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,140,0,20,down,0.5469670830061659,None,20,0,140,2,181.4705362499808,,,,181.4634993749787,181.55695816600928,182.05423079099273,182.22145179100335,182.22145179100335,182.77163379098056,down,0.5469670830061659,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,141,1,20,up,0.47242883301805705,None,20,1,141,1,182.77777729101945,,,,182.77221962501062,182.89315262500895,183.39420354098547,183.50896054098848,183.50896054098848,183.98971383302705,up,0.47242883301805705,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,142,2,20,up,1.2349665829678997,None,20,2,142,0,183.99633145797998,,,,183.99099158297759,184.09301345801214,184.58784787502373,184.73729787499178,184.73729787499178,185.9782276659971,up,1.2349665829678997,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,143,3,20,up,0.3419826250174083,None,20,3,143,4,185.98724987497553,,,,185.97893616597867,186.07393574999878,186.57057045801776,186.72538312501274,186.72538312501274,187.07222870801343,up,0.3419826250174083,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,144,4,20,up,0.38729062495986,None,20,4,144,6,187.07826416601893,,,,187.07286029099487,187.17309862497495,187.67125387501437,187.82091262500035,187.82091262500035,188.22358287498355,up,0.38729062495986,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,145,5,20,down,0.4871459580026567,None,20,5,145,3,188.23047100001713,,,,188.22508112498326,188.35413895797683,188.8421259999741,188.97100954101188,188.97100954101188,189.45986062497832,down,0.4871459580026567,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,146,6,20,up,0.24175979202846065,None,20,6,146,5,189.47065908298828,,,,189.46057104098145,189.59306629101047,190.09219879098237,190.21036958298646,190.21036958298646,190.45647329097847,up,0.24175979202846065,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,147,0,21,down,0.528913417016156,None,21,0,147,0,190.4634331659763,,,,190.45763387501938,190.5762241249904,191.07505841599777,191.2042198330164,191.2042198330164,191.74103266600287,down,0.528913417016156,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,148,1,21,up,0.18038466601865366,None,21,1,148,3,191.74724699999206,,,,191.74179300002288,191.87054316600552,192.35813891602447,192.4878171660239,192.4878171660239,192.67348512500757,up,0.18038466601865366,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,149,2,21,down,1.0257613330031745,None,21,2,149,2,192.68770433298778,,,,192.6744179999805,192.77793658297742,193.2718640830135,193.42134162498405,193.42134162498405,194.45527970802505,down,1.0257613330031745,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,150,3,21,up,0.20478245901176706,None,21,3,150,5,194.4611605409882,,,,194.45586304098833,194.58796016598353,195.07722791598644,195.20419795799535,195.20419795799535,195.41042124998057,up,0.20478245901176706,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,151,4,21,up,0.21159012499265373,None,21,4,151,4,195.42055724997772,,,,195.41205891600111,195.56207924999762,196.0570244580158,196.15849825000623,196.15849825000623,196.37163050001254,up,0.21159012499265373,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,152,5,21,up,0.6397675829939544,None,21,5,152,1,196.37715479102917,,,,196.37219645798905,196.4871668749838,196.97514125000453,197.11124120798195,197.11124120798195,197.75665762502467,up,0.6397675829939544,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,153,6,21,up,0.2968341250088997,None,21,6,153,6,197.76291383302305,,,,197.7575394579908,197.8938130409806,198.39144141599536,198.5042079159757,198.5042079159757,198.80587845802074,up,0.2968341250088997,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,154,0,22,up,0.27193287503905594,None,22,0,154,5,198.81198499997845,,,,198.806769250019,198.9706712079933,199.45818187500117,199.553924250009,199.553924250009,199.82994966598926,up,0.27193287503905594,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,155,1,22,down,0.5458944999845698,None,22,1,155,0,199.83616499998607,,,,199.83072541601723,199.95513987500453,200.45395295799244,200.57602350000525,200.57602350000525,201.1269575409824,down,0.5458944999845698,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,156,2,22,down,0.4406383750028908,None,22,2,156,2,201.13704495801358,,,,201.12759470799938,201.237179208023,201.7229936249787,201.87535645801108,201.87535645801108,202.32356637500925,down,0.4406383750028908,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,157,3,22,down,0.6800970829790458,None,22,3,157,1,202.33064791600918,,,,202.32500391599024,202.44268883299083,202.95452170801582,203.0707969579962,203.0707969579962,203.75441733299522,down,0.6800970829790458,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,158,4,22,up,0.2473177089705132,None,22,4,158,4,203.7599392909906,,,,203.75502275000326,203.90976966597373,204.4043051659828,204.49449070799164,204.49449070799164,204.75609595800051,up,0.2473177089705132,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,159,5,22,up,0.46563066699309275,None,22,5,159,6,204.76161520800088,,,,204.7566606249893,204.90396283299197,205.39139416598482,205.50511750002624,205.50511750002624,205.97331804101123,up,0.46563066699309275,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,160,6,22,up,0.7676171659841202,None,22,6,160,3,205.97975620802026,,,,205.97471020801459,206.137785082974,206.63792462501442,206.7271115410258,206.7271115410258,207.50601458299207,up,0.7676171659841202,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,161,0,23,down,0.4438616249826737,None,23,0,161,1,207.5209184580017,,,,207.50647770799696,207.63810600002762,208.1274107079953,208.25386766600423,208.25386766600423,208.70559937501093,down,0.4438616249826737,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,162,1,23,down,0.5484554590075277,None,23,1,162,0,208.71218895801576,,,,208.70705095800804,208.82049770798767,209.32109987502918,209.4542194160167,209.4542194160167,210.00682041601976,down,0.5484554590075277,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,163,2,23,up,0.235660582955461,None,23,2,163,5,210.02084129099967,,,,210.00757270801114,210.12591333297314,210.62086870800704,210.76097304100404,210.76097304100404,211.00650216598297,up,0.235660582955461,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,164,3,23,up,0.4752657500212081,None,23,3,164,4,211.01369783299742,,,,211.0077781250002,211.14368670800468,211.64207549998537,211.75434508302715,211.75434508302715,212.23974170797737,up,0.4752657500212081,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,165,4,23,down,0.514111915952526,None,23,4,165,2,212.25421616598032,,,,212.24112795799738,212.3766503329971,212.87202404101845,212.98748983297264,212.98748983297264,213.50841725000646,down,0.514111915952526,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,166,5,23,up,0.5184858330176212,None,23,5,166,3,213.52079941600095,,,,213.50947337498656,213.6375637499732,214.12552520801546,214.25406054098858,214.25406054098858,214.77639337501023,up,0.5184858330176212,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,167,6,23,up,0.38205899996683,None,23,6,167,6,214.78718445799313,,,,214.77707800001372,214.90995279100025,215.40656429098453,215.52054108300945,215.52054108300945,215.9046258329763,up,0.38205899996683,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,168,0,24,down,0.8730677079875022,None,24,0,168,4,215.91028066602303,,,,215.90518916602014,216.00392654101597,216.49369962501805,216.6394955830183,216.6394955830183,217.5238955829991,down,0.8730677079875022,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,169,1,24,up,0.5675930420402437,None,24,1,169,0,217.52952979097608,,,,217.52472858299734,217.64425629097968,218.14191966602812,218.27082724997308,218.27082724997308,218.84300654102117,up,0.5675930420402437,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,170,2,24,down,1.0919953749980778,None,24,2,170,1,218.85386600001948,,,,218.84364208299667,218.9934305829811,219.49361158302054,219.587490624981,219.587490624981,220.69163420802215,down,1.0919953749980778,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,171,3,24,up,0.21603991696611047,None,24,3,171,6,220.6991670409916,,,,220.69290212501073,220.83765691600274,221.32370599999558,221.43825025000842,221.43825025000842,221.65659675002098,up,0.21603991696611047,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,172,4,24,up,0.25723979203030467,None,24,4,172,5,221.6651590829715,,,,221.65797370800283,221.77718112501316,222.27592420799192,222.4041627079714,222.4041627079714,222.67312875000061,up,0.25723979203030467,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,173,5,24,down,0.5000756669905968,None,24,5,173,3,222.68754200002877,,,,222.67419783299556,222.82059058302548,223.32209020800656,223.4382151250029,223.4382151250029,223.94046058302047,down,0.5000756669905968,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,174,6,24,up,0.6650207500206307,None,24,6,174,2,223.95383037498686,,,,223.9410367499804,224.03778045799118,224.52379137498792,224.68835100001888,224.68835100001888,225.35630641598254,up,0.6650207500206307,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,175,0,25,down,0.5034695419599302,None,25,0,175,0,225.36197041597916,,,,225.35689533298137,225.5205361249973,226.00895412499085,226.10394908301532,226.10394908301532,226.61001570802182,down,0.5034695419599302,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,176,1,25,up,0.37344500003382564,None,25,1,176,4,226.62050575000467,,,,226.6113429159741,226.77583029097877,227.27751666598488,227.36089558299864,227.36089558299864,227.73942116601393,up,0.37344500003382564,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,177,2,25,down,0.5213604579912499,None,25,2,177,2,227.74792250001337,,,,227.74105008301558,227.8563505000202,228.35478629102,228.48784995800816,228.48784995800816,229.02287904097466,down,0.5213604579912499,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,178,3,25,down,0.5092817500117235,None,25,3,178,1,229.02929266600404,,,,229.0241207079962,229.15448179101804,229.6418799579842,229.77101166598732,229.77101166598732,230.28944741602754,down,0.5092817500117235,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,179,4,25,up,0.2853678329847753,None,25,4,179,5,230.30420683301054,,,,230.2901594999712,230.424274332996,230.92084575002082,231.03782633302035,231.03782633302035,231.3266345000011,up,0.2853678329847753,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,180,5,25,up,0.3712899580132216,None,25,5,180,6,231.33711783302715,,,,231.32742166600656,231.47060179099208,231.95935333298985,232.07789133302867,232.07789133302867,232.4562402080046,up,0.3712899580132216,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,181,6,25,down,0.4439954170375131,None,25,6,181,3,232.4628619159921,,,,232.4575166249997,232.57059383299202,233.05633383302484,233.20413783297408,233.20413783297408,233.6582097079954,down,0.4439954170375131,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,182,0,26,down,0.6918624580139294,None,26,0,182,1,233.66467249998823,,,,233.65947979100747,233.7887909580022,234.2880163330119,234.40518829098437,234.40518829098437,235.10474129102658,down,0.6918624580139294,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,183,1,26,up,0.2693512080004439,None,26,1,183,5,235.11119324999163,,,,235.10537829098757,235.25963012501597,235.75885766599094,235.8418520410196,235.8418520410196,236.12437758297892,up,0.2693512080004439,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,184,2,26,down,0.5870321250404231,None,26,2,184,0,236.1303728329949,,,,236.12503887497587,236.2397006659885,236.73744262498803,236.87097779102623,236.87097779102623,237.45990949997213,down,0.5870321250404231,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,185,3,26,up,0.28391204198123887,None,26,3,185,4,237.4705624160124,,,,237.46090758300852,237.6212245830102,238.10813279100694,238.2091116249794,238.2091116249794,238.5048578749993,up,0.28391204198123887,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,186,4,26,down,0.5427924580289982,None,26,4,186,2,238.5100094579975,,,,238.50539516599383,238.6435897910269,239.13858079101192,239.25725879101083,239.25725879101083,239.8063482909929,down,0.5427924580289982,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,187,5,26,down,0.6399736250168644,None,26,5,187,3,239.82079216599232,,,,239.80696800001897,239.90411708300235,240.3906702909735,240.55400895798812,240.55400895798812,241.2042677910067,down,0.6399736250168644,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,188,6,26,up,0.2508375830366276,None,26,6,188,6,241.2085108750034,,,,241.20480925001903,241.3383448329987,241.837190790975,241.94313729100395,241.94313729100395,242.20700887497514,up,0.2508375830366276,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,189,0,27,down,0.7521012090146542,None,27,0,189,3,242.22084158298094,,,,242.20789770799456,242.35417845798656,242.8398621249944,242.9537953750114,242.9537953750114,243.72385250002844,down,0.7521012090146542,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,190,1,27,up,0.4645884170313366,None,27,1,190,0,243.7374982080073,,,,243.7252667080029,243.85433795797871,244.3400290000136,244.47123229102,244.47123229102,244.9412497910089,up,0.4645884170313366,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,191,2,27,down,0.46811779198469594,None,27,2,191,2,244.94909966597334,,,,244.9431613329798,245.05991266597994,245.55847799999174,245.69370679097483,245.69370679097483,246.1727023749845,down,0.46811779198469594,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,192,3,27,up,0.3382997089647688,None,27,3,192,5,246.1796989159775,,,,246.17431629099883,246.30431008298183,246.80485845799558,246.92051133298082,246.92051133298082,247.2738411250175,up,0.3382997089647688,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,193,4,27,up,0.5387532080058008,None,27,4,193,6,247.28756279102527,,,,247.27454933297122,247.40428733301815,247.89209787501022,248.02100299997255,248.02100299997255,248.57217645802302,up,0.5387532080058008,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,194,5,27,up,0.3468012909870595,None,27,5,194,4,248.57791137497406,,,,248.57277391600655,248.70410187501693,249.19110674998956,249.32200891600223,249.32200891600223,249.67130966600962,up,0.3468012909870595,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,195,6,27,down,0.3992687079589814,None,27,6,195,1,249.67669491597917,,,,249.67191358300624,249.7937709580292,250.29250795801636,250.4093920000014,250.4093920000014,250.82133374997647,down,0.3992687079589814,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,196,0,28,up,0.20993866596836597,None,28,0,196,5,250.82705262501258,,,,250.82193058298435,250.97053304099245,251.45814312499715,251.55983262497466,251.55983262497466,251.7719335409929,up,0.20993866596836597,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,197,1,28,down,0.6282080410164781,None,28,1,197,2,251.77741845801938,,,,251.77258133300347,251.90385724999942,252.3914057079819,252.5204776659957,252.5204776659957,253.1564018750214,down,0.6282080410164781,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,198,2,28,up,0.12953362497501075,None,28,2,198,6,253.16404429101385,,,,253.15789337502792,253.27053583302768,253.75639091600897,253.90419354097685,253.90419354097685,254.03894387499895,up,0.12953362497501075,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,199,3,28,up,0.6192104590008967,None,28,3,199,4,254.04466837499058,,,,254.03963508299785,254.14427116600564,254.6394542910275,254.788399416022,254.788399416022,255.41017454100074,up,0.6192104590008967,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,200,4,28,down,0.4269049589638598,None,28,4,200,3,255.42044199997326,,,,255.41090516600525,255.54363149998244,256.0418168330216,256.15868816600414,256.15868816600414,256.58977883297484,down,0.4269049589638598,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,201,5,28,down,0.8600897080032155,None,28,5,201,1,256.59602929098764,,,,256.590801540995,256.72737645800225,257.2211032080231,257.33753966598306,257.33753966598306,258.2062141660135,down,0.8600897080032155,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,202,6,28,down,0.45099337497958913,None,28,6,202,0,258.212878499995,,,,258.2074010409997,258.3273411249975,258.8210090830107,258.95452687499346,258.95452687499346,259.4099574579741,down,0.45099337497958913,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0,203,0,29,down,0.9533347499673255,None,29,0,203,0,259.42056920798495,,,,259.41060908301733,259.5376004159916,260.0247797080083,260.154083625006,260.154083625006,261.12406033300795,down,0.9533347499673255,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.001,204,1,29,down,0.726467041997239,None,29,1,204,3,261.1375014159712,,,,261.1255071249907,261.2432658330072,261.7417505829944,261.8709178750287,261.8709178750287,262.6055106659769,down,0.726467041997239,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.0001,205,2,29,down,0.6672057499527,None,29,2,205,2,262.6209097080282,,,,262.6060821660212,262.74509029102046,263.2425191249931,263.35416316601913,263.35416316601913,264.02615325001534,down,0.6672057499527,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.1,206,3,29,up,0.39711299998452887,None,29,3,206,5,264.0327685410157,,,,264.02741329098353,264.1933019999997,264.7041956660105,264.7742834999808,264.7742834999808,265.1768511250266,up,0.39711299998452887,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.01,207,4,29,up,0.35280812496785074,None,29,4,207,4,265.1870939999935,,,,265.1778094160254,265.32856212498154,265.8259387500002,265.92151229101,265.92151229101,266.2779389159987,up,0.35280812496785074,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
0.9,208,5,29,up,0.2753826670232229,None,29,5,208,6,266.28711724997265,,,,266.2786020829808,266.4265162909869,266.9215577910072,267.02896166598657,267.02896166598657,267.30649708298733,up,0.2753826670232229,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
1e-05,209,6,29,down,0.4326007079798728,None,29,6,209,1,267.3204539580038,,,,267.30709062499227,267.46171104098903,267.9595594999846,268.0538401249796,268.0538401249796,268.48977554100566,down,0.4326007079798728,None,demo,001,2025-01-16_21h16.39.043,method_of_constant_stimuli,2024.2.4,None,2025-01-16 21h16.45.421908 -0500,
