contrast,location,cpd,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,begin_experiment.stopped,trial.started,response.started,trial.stopped,trials.response.keys,trials.response.rt,trials.response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1e-08,1,1,89,29,1,left,0.1464129170635715,None,1,29,89,0,83.20159341709223,,,,83.18988437508233,83.80237500008661,83.95775450009387,left,0.1464129170635715,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,2,90,30,1,right,0.20274174900259823,None,1,30,90,17,83.96830558299553,,,,83.95950795803219,84.5540297080297,84.76890150003601,right,0.20274174900259823,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,1,91,31,1,left,0.14553341700229794,None,1,31,91,10,84.7743832920678,,,,84.77023120806552,85.35625291708857,85.50382470805198,left,0.14553341700229794,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,1,92,32,1,left,0.6621570409042761,None,1,32,92,2,85.518619999988,,,,85.50582008308265,86.10175600007642,86.77040625002701,left,0.6621570409042761,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,8,93,33,1,right,0.4733010829659179,None,1,33,93,40,86.77792254206724,,,,86.77326916705351,87.36843216698617,87.85370329208672,right,0.4733010829659179,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,8,94,34,1,right,0.4821433750912547,None,1,34,94,41,87.86110020801425,,,,87.85612550005317,88.45158450002782,88.93763433303684,right,0.4821433750912547,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,4,95,35,1,right,0.7145192499738187,None,1,35,95,30,88.94742595800199,,,,88.93996841704939,89.53515783301555,90.2544656250393,right,0.7145192499738187,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,-1,16,96,36,1,left,0.497796667041257,None,1,36,96,59,90.26336950005498,,,,90.25660137506202,90.85183370800223,91.35363245802,left,0.497796667041257,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,16,97,37,1,right,0.29472908296156675,None,1,37,97,50,91.36294712498784,,,,91.3557790000923,91.9688680000836,92.26946029206738,right,0.29472908296156675,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,16,98,38,1,left,0.3397215419681743,None,1,38,98,49,92.27623879199382,,,,92.27126425004099,92.86782629205845,93.2191800000146,left,0.3397215419681743,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,1,99,39,1,left,0.2388990829931572,None,1,39,99,8,93.22525458305608,,,,93.22062804200687,93.8186643330846,94.06919395807199,left,0.2388990829931572,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,1,100,40,1,left,0.35817266593221575,None,1,40,100,1,94.07496679201722,,,,94.07036883302499,94.65639404207468,95.02513754204847,left,0.35817266593221575,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,2,101,41,1,left,0.2191261660773307,None,1,41,101,20,95.03500120807439,,,,95.0271316251019,95.62342312501278,95.85468462505378,left,0.2191261660773307,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,2,102,42,1,right,0.35183266596868634,None,1,42,102,16,95.86331412498839,,,,95.85717941704206,96.45171829208266,96.80848037509713,right,0.35183266596868634,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,8,103,43,1,left,0.1860875830752775,None,1,43,103,43,96.81729404209182,,,,96.81040670804214,97.40640454203822,97.60419800004456,left,0.1860875830752775,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,1,16,104,44,1,right,0.11175929103046656,None,1,44,104,51,97.61250883305911,,,,97.60662395809777,98.20188270800281,98.32055195805151,right,0.11175929103046656,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,4,105,45,1,left,0.19074512494262308,None,1,45,105,34,98.33493962499779,,,,98.32284829206765,98.91870379203465,99.12091454199981,left,0.19074512494262308,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,4,106,46,1,right,0.3261810829862952,None,1,46,106,24,99.13509245798923,,,,99.12302908301353,99.71925349999219,100.05465779209044,right,0.3261810829862952,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,4,107,47,1,right,0.15466795803513378,None,1,47,107,26,100.06833025009837,,,,100.05696279206313,100.65073516708799,100.81884741701651,right,0.15466795803513378,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,16,108,48,1,right,0.14390958310104907,None,1,48,108,54,100.82455183309503,,,,100.82007891708054,101.41746879206039,101.56868637504522,right,0.14390958310104907,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,2,109,49,1,left,0.295124749885872,None,1,49,109,19,101.57427425007336,,,,101.56995733303484,102.15928420808632,102.4710297920974,left,0.295124749885872,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,4,110,50,1,right,0.20178920798934996,None,1,50,110,25,102.48515304201283,,,,102.47326425008941,103.06855416705366,103.27620516705792,right,0.20178920798934996,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,16,111,51,1,right,0.3991492909844965,None,1,51,111,48,103.28414733300451,,,,103.27808604203165,103.86822629207745,104.27122212504037,right,0.3991492909844965,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,8,112,52,1,left,0.13118487398605794,None,1,52,112,44,104.27967020799406,,,,104.27341820800211,104.88515525008552,105.0205194579903,left,0.13118487398605794,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,1,113,53,1,right,0.23166345804929733,None,1,53,113,5,105.02761383308098,,,,105.02283350005746,105.61766837502364,105.85474070801865,right,0.23166345804929733,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,-1,8,114,54,1,left,0.2976406660163775,None,1,54,114,45,105.86838591704145,,,,105.85682108299807,106.45166745805182,106.75395541707985,left,0.2976406660163775,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,8,115,55,1,left,0.17514095804654062,None,1,55,115,36,106.76277637504973,,,,106.75644495803863,107.35212225001305,107.53715441701934,left,0.17514095804654062,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,-1,1,116,56,1,left,0.13287216599565,None,1,56,116,11,107.54626404203009,,,,107.53944154200144,108.13538120803423,108.27140591701027,left,0.13287216599565,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,4,117,57,1,left,0.1365728749660775,None,1,57,117,31,108.27985704201274,,,,108.2736002500169,108.86762850009836,109.00602712505497,left,0.1365728749660775,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,4,118,58,1,right,0.14233420800883323,None,1,58,118,28,109.01746941707097,,,,109.00735958304722,109.60406445804983,109.75415425002575,right,0.14233420800883323,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,16,119,59,1,right,0.03845633298624307,None,1,59,119,52,109.76283541705925,,,,109.75625366705935,110.35175075009465,110.40354366705287,right,0.03845633298624307,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,1,120,0,2,right,0.25981987500563264,None,2,0,120,2,110.41157637501601,,,,110.40583629207686,111.001510333037,111.27083541708998,right,0.25981987500563264,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,4,121,1,2,left,0.1537412489997223,None,2,1,121,31,111.27876154205296,,,,111.27317525004037,111.86838729202282,112.02417545800563,left,0.1537412489997223,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,8,122,2,2,left,0.11149666702840477,None,2,2,122,36,112.03475858306047,,,,112.02659029199276,112.62364958308171,112.73679700004868,left,0.11149666702840477,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,-1,1,123,3,2,left,0.017095332965254784,None,2,3,123,9,112.74600250006188,,,,112.73853950004559,113.3350170000922,113.35866700008046,left,0.017095332965254784,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,8,124,4,2,right,0.058942792005836964,None,2,4,124,40,113.36801462504081,,,,113.36105383303948,113.95145191706251,114.02094395807944,right,0.058942792005836964,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,16,125,5,2,left,0.21067279193084687,None,2,5,125,56,114.03519070800394,,,,114.02312391705345,114.61842783307657,114.83753350004554,left,0.21067279193084687,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,-1,4,126,6,2,left,0.13898745807819068,None,2,6,126,35,114.84657170809805,,,,114.83982829202432,115.43508508300874,115.58777837501839,left,0.13898745807819068,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,2,127,7,2,left,0.5453997489530593,None,2,7,127,12,115.59648325003218,,,,115.58997275005095,116.18470045807771,116.73554633301683,left,0.5453997489530593,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,-1,4,128,8,2,left,0.013026957982219756,None,2,8,128,33,116.7409978749929,,,,116.73690025007818,117.33401650004089,117.3522290000692,left,0.013026957982219756,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,16,129,9,2,right,0.03148008300922811,None,2,9,129,52,117.3578797080554,,,,117.35373912507202,117.9395583330188,117.97412662499119,right,0.03148008300922811,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,1,130,10,2,right,0.03905562497675419,None,2,10,130,1,117.98486170801334,,,,117.97626483300701,118.57309470803011,118.62041883298662,right,0.03905562497675419,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,-1,16,131,11,2,left,0.35331266606226563,None,2,11,131,59,118.628423999995,,,,118.62271341704763,119.21863750007469,119.58720358309802,left,0.35331266606226563,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,1,132,12,2,left,1.1077803330263123,None,2,12,132,0,119.59552508301567,,,,119.58925008308142,120.18613475002348,121.30387237505056,left,1.1077803330263123,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,4,133,13,2,right,0.2942760830046609,None,2,13,133,26,121.31032341707032,,,,121.30555558309425,121.90172204200644,122.20424845803063,right,0.2942760830046609,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,4,134,14,2,right,1.0710714580491185,None,2,14,134,30,122.21244254207704,,,,122.20643183309585,122.80176200007554,123.88694841705728,right,1.0710714580491185,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,2,135,15,2,left,0.18168104090727866,None,2,15,135,22,123.89588545809966,,,,123.88916695804801,124.48516733304132,124.6706087080529,left,0.18168104090727866,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,1,136,16,2,left,0.6061392910778522,None,2,16,136,6,124.68528641702142,,,,124.67249795806129,125.26767541700974,125.88662804209162,left,0.6061392910778522,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,-1,8,137,17,2,left,0.3314850409515202,None,2,17,137,45,125.89540129201487,,,,125.88931012502871,126.48445204203017,126.82052958302666,left,0.3314850409515202,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,2,138,18,2,right,0.46552354097366333,None,2,18,138,14,126.82707204204053,,,,126.82263220800087,127.41925783304032,127.88702766702045,right,0.46552354097366333,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,2,139,19,2,right,0.3290380829712376,None,2,19,139,16,127.89562391699292,,,,127.88894958305173,128.48968741705175,128.8270267500775,right,0.3290380829712376,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,8,140,20,2,left,0.32238208304625005,None,2,20,140,46,128.8348900420824,,,,128.82852820807602,129.42351525009144,129.75333858304657,left,0.32238208304625005,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,-1,2,141,21,2,left,0.29087004205211997,None,2,21,141,23,129.76226620806847,,,,129.75548050005455,130.3518360829912,130.6543285830412,left,0.29087004205211997,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,1,142,22,2,left,0.24917445797473192,None,2,22,142,8,130.66310504206922,,,,130.65675816708244,131.25159145810176,131.50444304209668,left,0.24917445797473192,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,2,143,23,2,right,1.0089693740010262,None,2,23,143,13,131.5123567080591,,,,131.50675766705535,132.1016855420312,133.1204908330692,right,1.0089693740010262,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,4,144,24,2,left,0.4568021249724552,None,2,24,144,34,133.12717466708273,,,,133.12228570808657,133.71781516703777,134.18703591707163,left,0.4568021249724552,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,1,145,25,2,right,0.3412572080269456,None,2,25,145,5,134.19457395805512,,,,134.19003512500785,134.80237079202197,135.1542139580706,right,0.3412572080269456,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,1,8,146,26,2,right,0.23302650009281933,None,2,26,146,39,135.1685109169921,,,,135.15629700000864,135.75854037504178,136.00359512504656,right,0.23302650009281933,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,16,147,27,2,left,0.1725987499812618,None,2,27,147,58,136.01253587508108,,,,136.0058678330388,136.6029661250068,136.78737654199358,left,0.1725987499812618,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,1,16,148,28,2,right,0.22419187508057803,None,2,28,148,51,136.8018907920923,,,,136.78945166699123,137.3853297920432,137.62066200003028,right,0.22419187508057803,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,8,149,29,2,left,0.3608664999483153,None,2,29,149,44,137.62959595804568,,,,137.62302233302034,138.21864100010134,138.58586766698863,left,0.3608664999483153,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,1,150,30,2,right,0.5360696240095422,None,2,30,150,4,138.59161158301868,,,,138.58722441701684,139.18640170805156,139.73780325008556,right,0.5360696240095422,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,2,151,31,2,right,0.48234524903818965,None,2,31,151,17,139.75168529199436,,,,139.73928845801856,140.3351541670272,140.82049704203382,right,0.48234524903818965,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,1,2,152,32,2,right,0.37394508300349116,None,2,32,152,15,140.82670958305243,,,,140.82248320803046,141.4174925830448,141.80305487499572,right,0.37394508300349116,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,8,153,33,2,left,0.6233880000654608,None,2,33,153,42,141.80999779200647,,,,141.80508449999616,142.40204449999146,143.0373797500506,left,0.6233880000654608,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,1,1,154,34,2,right,0.2665024580201134,None,2,34,154,3,143.04604045802262,,,,143.039420666988,143.63495329208672,143.90439637505915,right,0.2665024580201134,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,16,155,35,2,right,0.45770391600672156,None,2,35,155,53,143.91273287509102,,,,143.906476583099,144.50167000002693,144.97008895804174,right,0.45770391600672156,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,16,156,36,2,left,0.3630634159781039,None,2,36,156,54,144.9786358330166,,,,144.97213516698685,145.56848491705023,145.93766120809596,left,0.3630634159781039,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,8,157,37,2,right,0.5108388329390436,None,2,37,157,38,145.9450967500452,,,,145.94004208303522,146.53850916703232,147.0529975000536,right,0.5108388329390436,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,2,158,38,2,left,0.2774252080125734,None,2,38,158,20,147.05895850004163,,,,147.05437350005377,147.65104425000027,147.93778350006323,left,0.2774252080125734,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,16,159,39,2,left,0.6121470829239115,None,2,39,159,48,147.9466518330155,,,,147.9399902500445,148.53515420807526,149.15374970808625,left,0.6121470829239115,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,-1,2,160,40,2,left,0.2665178329916671,None,2,40,160,21,149.16068695799913,,,,149.15564016706776,149.7507818749873,150.01999712502584,left,0.2665178329916671,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,16,161,41,2,left,0.5207758330507204,None,2,41,161,55,150.02556916698813,,,,150.02160587499384,150.61843000003137,151.1406811249908,left,0.5207758330507204,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,8,162,42,2,left,0.594848082982935,None,2,42,162,43,151.15157650003675,,,,151.14292954199482,151.73936875001527,152.33589425007813,left,0.594848082982935,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,1,16,163,43,2,right,0.40620341699104756,None,2,43,163,50,152.34222312504426,,,,152.337130083004,152.9230176670244,153.3361626249971,right,0.40620341699104756,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,1,164,44,2,left,0.4079941250383854,None,2,44,164,7,153.34313850000035,,,,153.33779720799066,153.936181667028,154.3536202920368,left,0.4079941250383854,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,4,165,45,2,right,0.38515545800328255,None,2,45,165,29,154.362396624987,,,,154.35554558306467,154.96901537501253,155.35820891708136,right,0.38515545800328255,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,-1,16,166,46,2,left,0.3016927910503,None,2,46,166,57,155.36814050003886,,,,155.36030154209584,155.9513955420116,156.25784908304922,left,0.3016927910503,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,1,4,167,47,2,left,0.8153057489544153,None,2,47,167,24,156.26836758304853,,,,156.25998408300802,156.85677758301608,157.68592250009533,left,0.8153057489544153,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.01,-1,4,168,48,2,left,0.5929929169360548,None,2,48,168,32,157.69124125002418,,,,157.68734020809643,158.30118091707118,158.90422683302313,left,0.5929929169360548,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,4,169,49,2,right,0.4720413750037551,None,2,49,169,25,158.91866158309858,,,,158.9064069170272,159.5019589170115,159.98714979202487,right,0.4720413750037551,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,8,170,50,2,right,0.5059253330109641,None,2,50,170,37,159.99557470809668,,,,159.98953029199038,160.58510787505656,161.10428400000092,right,0.5059253330109641,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.05,1,4,171,51,2,right,0.4391334989340976,None,2,51,171,27,161.11255058308598,,,,161.1067961670924,161.70088245801162,162.15479358308949,right,0.4391334989340976,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,1,4,172,52,2,right,0.5463010830571875,None,2,52,172,28,162.16837158298586,,,,162.1574852920603,162.75166791700758,163.30452070804313,right,0.5463010830571875,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,-1,1,173,53,2,left,0.50021462503355,None,2,53,173,11,163.31350250006653,,,,163.30665616702754,163.90171008300968,164.40734245802741,left,0.50021462503355,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.1,-1,1,174,54,2,left,0.37812870799098164,None,2,54,174,10,164.41819329198916,,,,164.40999775007367,165.01875654200558,165.40346675005276,left,0.37812870799098164,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1.0,1,8,175,55,2,right,0.8320607079658657,None,2,55,175,41,165.41226770798676,,,,165.40609212499112,166.00083745806478,166.83721187501214,right,0.8320607079658657,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,1,16,176,56,2,right,0.6528979159193113,None,2,56,176,49,166.84583433310036,,,,166.83942145807669,167.4349695420824,168.09160012507346,right,0.6528979159193113,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
1e-08,-1,2,177,57,2,left,0.6936785000143573,None,2,57,177,18,168.10143475001678,,,,168.09314137499314,168.69113775005098,169.39143387507647,left,0.6936785000143573,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
0.0001,-1,2,178,58,2,left,0.2767355829710141,None,2,58,178,19,169.40147945808712,,,,169.392811958096,170.00206650001928,170.28753654204775,left,0.2767355829710141,None,demo,001,2025-02-03_13h44.20.629,contrast_sensitivity,2024.2.4,None,2025-02-03 13h44.25.993894 -0500,
