thisRow.t,notes,begin_experiment.started,text.started,begin_experiment.stopped,staircase.label,staircase.nReps,staircase.startVal,staircase.maxVal,staircase.minVal,staircase.stepSizes,staircase.stepType,staircase.nUp,staircase.nDown,staircase.nReversals,staircase.base_direction,staircase.thisIndex,staircase.thisRepN,staircase.thisN,staircase.direction,staircase.stepSize,staircase.intensity,trial.started,dots.started,dots.stopped,dots_test.started,dots_test.stopped,key_resp.started,text_2.started,trial.stopped,staircase.response,response,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008210333005990833,0.016946625022683293,7.0159487500204705,,,,,,,,,,,,,,,,,,,,,,,,,,,,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
7.154208166000899,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,1,0,start,1,-14,7.148175165988505,7.154208166000899,7.647600041003898,7.814187458017841,8.311917875020299,8.311917875020299,8.311917875020299,8.879762166005094,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
8.885272375016939,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,1,1,start,2,-14,8.880467790993862,8.885272375016939,9.396938999998383,9.68013350002002,10.179443250002805,10.179443250002805,10.179443250002805,10.463561583019327,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
10.477904375002254,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,1,2,start,2,14,10.464025583001785,10.477904375002254,10.97887658298714,11.263263291039038,11.76214779104339,11.76214779104339,11.76214779104339,12.196300250012428,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
12.201816625020001,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,1,3,start,1,-14,12.196742916014045,12.201816625020001,12.712729583028704,12.996431875042617,13.495208625041414,13.495208625041414,13.495208625041414,13.864770208019763,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
13.878801125043537,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,1,4,start,1,14,13.86535137501778,13.878801125043537,14.377723874989897,14.661798832996283,15.16300266602775,15.179285207996145,15.179285207996145,15.464243500027806,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
15.478759500023443,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,1,5,start,1,14,15.464711583044846,15.478759500023443,15.979618250043131,16.263177415996324,16.76177004101919,16.76177004101919,16.76177004101919,17.363028416002635,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
17.36830433300929,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,1,6,start,2,14,17.363454750040546,17.36830433300929,17.864112332987133,18.151986290991772,18.663541375019122,18.663541375019122,18.663541375019122,18.962999291019514,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
18.96836920804344,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,1,7,start,2,-14,18.9633999580401,18.96836920804344,19.479411875014193,19.762998750025872,20.26347354101017,20.26347354101017,20.26347354101017,20.636708125006407,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
20.64518162503373,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,2,8,up,1,-20,20.637223916011862,20.64518162503373,21.146833041042555,21.430717875016853,21.929679791035596,21.94618383300258,21.94618383300258,22.28115912503563,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
22.2954244579887,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,2,9,up,2,-12,22.281645541021135,22.2954244579887,22.796331708028447,23.096933583030477,23.595222583040595,23.57857158302795,23.57857158302795,23.96471145801479,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
23.978855208028108,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,2,10,down,2,12,23.965158833016176,23.978855208028108,24.47975491604302,24.779188540996984,25.264183958002832,25.26184612500947,25.26184612500947,25.66917150001973,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
25.678726957994513,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,2,11,down,1,20,25.66981241601752,25.678726957994513,26.17865116603207,26.47957020800095,26.978535750007723,26.964992875000462,26.964992875000462,27.396431416040286,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
27.401988333032932,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,2,12,down,1,20,27.396868375013582,27.401988333032932,27.898414082999807,28.196210083027836,28.696817208023276,28.696817208023276,28.696817208023276,29.046362499997485,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
29.051319624995813,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,2,13,up,1,-20,29.046784291043878,29.051319624995813,29.56279233301757,29.84611720801331,30.346480750013143,30.346480750013143,30.346480750013143,30.612625666020904,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
30.616224625031464,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,2,14,up,2,-12,30.613048541010357,30.616224625031464,31.12937195802806,31.39752050000243,31.89511412504362,31.897466958034784,31.897466958034784,32.246761000016704,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
32.25216312502744,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,2,15,down,2,12,32.24733845802257,32.25216312502744,32.76279720803723,33.04531929100631,33.53104416601127,33.54529758304125,33.54529758304125,33.84996629098896,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
33.86207525001373,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,3,16,up,2,-10,33.85055016604019,33.86207525001373,34.3631141250371,34.64513037499273,35.146202583040576,35.16358695802046,35.16358695802046,35.61467999999877,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
35.620367750001606,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,3,17,down,1,20,35.615219500032254,35.620367750001606,36.129802333016414,36.42915579100372,36.91412029101048,36.91181358299218,36.91181358299218,37.17098666599486,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
37.17847508302657,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,3,18,down,2,10,37.17137312499108,37.17847508302657,37.679745666042436,37.97807695803931,38.479447333025746,38.479447333025746,38.479447333025746,38.94753791601397,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
38.96207675000187,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,3,19,up,1,-20,38.94816729100421,38.96207675000187,39.44964612502372,39.744801666005515,40.23289291601395,40.245031791040674,40.245031791040674,40.56409858301049,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
40.57879912503995,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,3,20,up,1,-20,40.56443750002654,40.57879912503995,41.07940454100026,41.36192575003952,41.86479950003559,41.86479950003559,41.86479950003559,42.09640337503515,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
42.10153604100924,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,3,21,down,2,10,42.09682416601572,42.10153604100924,42.59760229103267,42.896879540989175,43.39595708303386,43.39595708303386,43.39595708303386,43.8297821659944,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
43.835187958029564,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,3,22,up,2,-10,43.830286083044484,43.835187958029564,44.34604129102081,44.629308375006076,45.129672957991716,45.129672957991716,45.129672957991716,45.31285895803012,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
45.31794274999993,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,3,23,down,1,20,45.31324774998939,45.31794274999993,45.81554275000235,46.112763457989786,46.61328400002094,46.61328400002094,46.61328400002094,46.8675205000327,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
46.87873158301227,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,4,24,up,2,-8,46.868985957989935,46.87873158301227,47.37924850004492,47.67929150001146,48.16497104102746,48.16497104102746,48.16497104102746,48.69574195804307,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
48.70083179103676,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,4,25,down,2,8,48.69624612503685,48.70083179103676,49.20087629102636,49.4868710830342,49.99598687503021,49.99598687503021,49.99598687503021,50.247186749998946,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
50.262154416006524,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,4,26,up,1,-20,50.24777412501862,50.262154416006524,50.762612875027116,51.06235200003721,51.56332779099466,51.56332779099466,51.56332779099466,51.83301116601797,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
51.845344458008185,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,4,27,up,1,-20,51.83349470800022,51.845344458008185,52.34597120800754,52.64566029101843,53.13085829099873,53.12849479098804,53.12849479098804,53.86396287503885,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
53.87876808299916,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,4,28,down,1,20,53.86456770799123,53.87876808299916,54.3663169160136,54.67994629102759,55.18001433298923,55.16277312499005,55.16277312499005,55.41400070802774,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
55.419139708043076,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,4,29,down,2,8,55.414521333004814,55.419139708043076,55.91874945804011,56.22922116599511,56.71733741601929,56.711889791011345,56.711889791011345,57.13098620803794,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
57.13633341604145,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,4,30,down,1,20,57.13170666602673,57.13633341604145,57.63247054099338,57.92960704100551,58.42976775002899,58.44690379098756,58.44690379098756,58.7978281659889,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
58.81195366603788,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,4,31,up,2,-8,58.79832375003025,58.81195366603788,59.29702558304416,59.61315129103605,60.113104541029315,60.113104541029315,60.113104541029315,60.429735416022595,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
60.4349202500307,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,5,32,down,2,6,60.43013970804168,60.4349202500307,60.93161966599291,61.2189577909885,61.729251708020456,61.729251708020456,61.729251708020456,61.9477270829957,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
61.96200341603253,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,5,33,up,2,-6,61.948170125018805,61.96200341603253,62.462140166026074,62.74507987499237,63.23085691599408,63.24519579100888,63.24519579100888,64.08098754100502,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
64.09534945798805,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,5,34,down,2,6,64.0815640410292,64.09534945798805,64.59665645804489,64.87860766600352,65.37931408302393,65.39708770799916,65.39708770799916,65.83070166601101,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
65.84545299998717,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,5,35,down,1,20,65.83110437501455,65.84545299998717,66.34558170801029,66.6285149580217,67.1181710830424,67.12845133303199,67.12845133303199,67.48110508301761,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
67.49546604102943,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,5,36,down,1,20,67.48169545800192,67.49546604102943,67.99690508301137,68.27846466604387,68.77911412500544,68.78309520799667,68.78309520799667,69.01476033299696,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
69.03160287503852,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,5,37,up,1,-20,69.01536725001642,69.03160287503852,69.5460339160054,69.8129322080058,70.3131375410012,70.32942466600798,70.32942466600798,70.6131666660076,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
70.61898445803672,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,5,38,up,1,-20,70.61370229104068,70.61898445803672,71.12978991604177,71.4128213750082,71.89764475001721,71.91188775002956,71.91188775002956,72.22973558300873,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
72.23505737504456,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,5,39,down,2,-10,72.23015150002902,72.23505737504456,72.73072254098952,73.01847870799247,73.52961595798843,73.52961595798843,73.52961595798843,73.65084750001552,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
73.66198583302321,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,6,40,down,1,20,73.6512943750131,73.66198583302321,74.14969687501434,74.44814137503272,74.94643737503793,74.94643737503793,74.94643737503793,75.28124945802847,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
75.29540300002554,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,6,41,down,1,20,75.28178783302428,75.29540300002554,75.79612025001552,76.07861845800653,76.57925458298996,76.59684583300259,76.59684583300259,76.86652429099195,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
76.87870083301095,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,6,42,up,1,-20,76.86700329103041,76.87870083301095,77.3791384579963,77.68025716603734,78.180194916029,78.180194916029,78.180194916029,78.30016916600289,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
78.31186204100959,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,6,43,down,2,4,78.30075908300932,78.31186204100959,78.81330504099606,79.09650429099565,79.5965227910201,79.61296154098818,79.61296154098818,80.07968337502098,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
80.08503462502267,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,6,44,up,1,-20,80.08010391599964,80.08503462502267,80.58221362502081,80.87846691603772,81.37940741603961,81.37940741603961,81.37940741603961,81.78328237502137,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
81.79486554104369,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,6,45,down,2,4,81.78382599999895,81.79486554104369,82.28099616599502,82.57914016599534,83.07950291602174,83.09620408300543,83.09620408300543,83.6451871250174,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
83.64833312499104,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,6,46,down,2,-10,83.64567345799878,83.64833312499104,84.16337420803029,84.44585066603031,84.94621304102475,84.94621304102475,84.94621304102475,85.11309900000924,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
85.11820683302358,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,6,47,down,2,-8,85.11351333302446,85.11820683302358,85.61183404101757,85.91374558303505,86.41173091600649,86.41173091600649,86.41173091600649,87.87975950003602,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
87.88541445799638,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,7,48,up,2,6,87.88051958300639,87.88541445799638,88.38424654101254,88.67906925000716,89.179859958007,89.179859958007,89.179859958007,89.48190641601104,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
89.48783970798831,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,45,3,7,49,up,1,-20,89.48251129098935,89.48783970798831,89.99573041603435,90.29586116602877,90.79627745802281,90.79627745802281,90.79627745802281,91.06458608299727,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
91.07882883300772,,,,,hi,6,14,20,20,1,lin,1,2,0,135,6,7,50,down,1,20,91.06521429104032,91.07882883300772,91.57950220804196,91.88015425001504,92.37956908304477,92.3618273329921,92.3618273329921,92.69726129103219,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
92.71205441601342,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,7,51,up,2,6,92.697769624996,92.71205441601342,93.2124434580328,93.51304950000485,94.00074337504338,93.9962695830036,93.9962695830036,95.01314333302435,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
95.01884620799683,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,7,52,down,2,-8,95.01360599999316,95.01884620799683,95.52960770804202,95.81286066601751,96.31340491602896,96.31340491602896,96.31340491602896,96.53072116599651,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
96.54546125000343,,,,,hi,6,14,20,20,1,lin,1,2,0,45,2,7,53,down,1,20,96.53110679099336,96.54546125000343,97.03054387500742,97.32983766600955,97.82912425004179,97.846268333029,97.846268333029,98.21746424998855,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
98.22868870804086,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,7,54,up,2,-8,98.21810420800466,98.22868870804086,98.72924933303148,99.01629137503915,99.52900733303977,99.52900733303977,99.52900733303977,99.81367045803927,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
99.82862775004469,,,,,lo,6,-14,-20,-20,1,lin,2,1,0,135,7,7,55,up,1,-20,99.81409120804165,99.82862775004469,100.31416358303977,100.62916587502696,101.12958354101283,101.11336437502177,101.11336437502177,101.42965045804158,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
101.43587908300105,,,,,cw,40,14,20,0,2,lin,1,2,None,135,4,8,56,up,2,6,101.43021479103481,101.43587908300105,101.93097958300496,102.22927641600836,102.73011416604277,102.73011416604277,102.73011416604277,103.23056104104035,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
103.24539083300624,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,45,1,8,57,up,2,-6,103.23104420799064,103.24539083300624,103.74637850001454,104.0292860410409,104.53011650004191,104.5458522500121,104.5458522500121,105.51375112502137,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
105.52865666599246,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,8,58,up,2,6,105.51418516604463,105.52865666599246,106.02952224999899,106.3025568749872,106.81313495803624,106.8313035829924,106.8313035829924,107.19997766602319,1,ccw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
107.21209029102465,,,,,ccw,40,-14,0,-20,2,lin,2,1,None,135,5,8,59,up,2,-8,107.20059270801721,107.21209029102465,107.71215766604291,107.99645633302862,108.49600949999876,108.51293937501032,108.51293937501032,108.78391141601605,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
108.79539120802656,,,,,cw,40,14,20,0,2,lin,1,2,None,45,0,9,60,down,2,4,108.78546695801197,108.79539120802656,109.2967161660199,109.59677212499082,110.0961140000145,110.0961140000145,110.0961140000145,110.89582229102962,0,cw,demo,001,2025-02-28_07h12.54.786,2d-motion-direction-discrimination,2024.2.4,None,2025-02-28 07h13.08.126198 -0500,
