coherence,direction,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_experiment.started,instructions.started,key_resp_2.started,begin_experiment.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,adaptation.started,polygon_adaptation.started,fixation_adaptation.started,adaptation.stopped,top_up_adaptation.started,polygon_top.started,polygon_top.stopped,fixation_top.started,fixation_top.stopped,top_up_adaptation.stopped,trial.started,polygon.started,fixation.started,dots.started,dots.stopped,key_resp.started,fixation_respond.started,polygon.stopped,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,0,45,3,3,right,0.3106164170894772,None,3,3,45,2,131.28899058292154,,,,,,,,,,,,,131.27444391697645,131.28899058292154,131.28899058292154,131.28899058292154,131.28899058292154,131.27506575000007,131.27539008297026,131.28899058292154,131.28899058292154,131.37208595802076,131.65761104191188,131.8899333749432,131.8899333749432,131.8899333749432,131.8899333749432,132.20635374996345,right,0.3106164170894772,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,0,46,4,3,right,0.1914810409070924,None,3,4,46,1,132.2121133749606,,,,,,,,,,,,,132.20663254195824,132.2121133749606,132.2121133749606,132.2121133749606,132.2121133749606,132.20718716701958,132.20743641699664,132.2121133749606,132.2121133749606,132.30532612500247,132.59102112497203,132.8052909169346,132.8052909169346,132.8052909169346,132.8052909169346,133.0077764999587,right,0.1914810409070924,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.1,180,47,5,3,left,0.09678658295888454,None,3,5,47,12,133.01416929194238,,,,,,,,,,,,,133.00804633297957,133.01416929194238,138.00953937496524,133.01416929194238,138.00953937496524,138.0058129999088,138.0062429580139,138.00953937496524,138.00953937496524,138.09261104196776,138.40673087502364,138.60590183292516,138.60590183292516,138.6227165829623,138.6227165829623,138.70757691701874,left,0.09678658295888454,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,0,48,6,3,right,0.10633533296640962,None,3,6,48,0,138.72217650001403,,,,,,,,,,,,,138.70783104200382,138.72217650001403,138.72217650001403,138.72217650001403,138.72217650001403,138.70852524996735,138.70882337493822,138.72217650001403,138.72217650001403,138.8054312079912,139.09361354191788,139.32266170799267,139.32266170799267,139.32266170799267,139.32266170799267,139.44010266696569,right,0.10633533296640962,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,180,49,7,3,left,0.21015499997884035,None,3,7,49,8,139.44627566693816,,,,,,,,,,,,,139.44033720798325,139.44627566693816,139.44627566693816,139.44627566693816,139.44627566693816,139.44094020791817,139.44128312496468,139.44627566693816,139.44627566693816,139.5386535419384,139.82605466700625,140.03974454198033,140.03974454198033,140.05607095791493,140.05607095791493,140.25947304198053,left,0.21015499997884035,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.2,180,50,8,3,left,0.2677137500140816,None,3,8,50,11,140.2655582500156,,,,,,,,,,,,,140.259946999955,140.2655582500156,140.2655582500156,140.2655582500156,140.2655582500156,140.26061083294917,140.26090937491972,140.2655582500156,140.2655582500156,140.35921749996487,140.67249937495217,140.87306762498338,140.87306762498338,140.87306762498338,140.87306762498338,141.15614249999635,left,0.2677137500140816,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,0,51,9,3,left,0.6476408330490813,None,3,9,51,6,141.1600853749551,,,,,,,,,,,,,141.15636520797852,141.1600853749551,146.15880104200915,141.1600853749551,146.15880104200915,146.15527787501924,146.1556301669916,146.15880104200915,146.15880104200915,146.24321183294524,146.53869112499524,146.7560276669683,146.7560276669683,146.77305295795668,146.77305295795668,147.40813420794439,left,0.6476408330490813,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.3,180,52,10,3,left,0.3174224579706788,None,3,10,52,10,147.41437283298,,,,,,,,,,,,,147.40838637494016,147.41437283298,147.41437283298,147.41437283298,147.41437283298,147.40901750000194,147.4093838329427,147.41437283298,147.41437283298,147.50532845791895,147.79108020791318,148.00748333299998,148.00748333299998,148.00748333299998,148.00748333299998,148.3314416250214,left,0.3174224579706788,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,180,53,11,3,left,0.11313291697297245,None,3,11,53,7,148.3381273749983,,,,,,,,,,,,,148.33169304195326,148.3381273749983,148.3381273749983,148.3381273749983,148.3381273749983,148.3324148330139,148.3327415420208,148.3381273749983,148.3381273749983,148.42524974991102,148.72207254194655,148.94024479191285,148.94024479191285,148.94024479191285,148.94024479191285,149.05953729199246,left,0.11313291697297245,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.1,0,54,12,3,right,0.21362375002354383,None,3,12,54,5,149.07210216694511,,,,,,,,,,,,,149.05978899996262,149.07210216694511,149.07210216694511,149.07210216694511,149.07210216694511,149.06042495800648,149.0607198330108,149.07210216694511,149.07210216694511,149.15857212501578,149.45485191699117,149.67336033296306,149.67336033296306,149.67336033296306,149.67336033296306,149.89300212496892,right,0.21362375002354383,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,180,55,13,3,left,0.31860804196912795,None,3,13,55,13,149.90563345793635,,,,,,,,,,,,,149.89327766699716,149.90563345793635,154.90650608297437,149.90563345793635,154.90650608297437,154.89089308294933,154.8917355419835,154.90650608297437,154.90650608297437,155.00632549996953,155.2924127499573,155.48867379198782,155.48867379198782,155.50546725001186,155.50546725001186,155.8097582500195,left,0.31860804196912795,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,180,56,0,4,left,0.13151429197750986,None,4,0,56,8,155.82206116698217,,,,,,,,,,,,,155.81001395802014,155.82206116698217,155.82206116698217,155.82206116698217,155.82206116698217,155.81058845797088,155.81089737499133,155.82206116698217,155.82206116698217,155.9086164579494,156.2054694580147,156.40834816696588,156.40834816696588,156.40834816696588,156.40834816696588,156.5565371249104,left,0.13151429197750986,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,0,57,1,4,right,0.09716562496032566,None,4,1,57,0,156.56135024991818,,,,,,,,,,,,,156.5567698329687,156.56135024991818,156.56135024991818,156.56135024991818,156.56135024991818,156.557216416928,156.55745562491938,156.56135024991818,156.56135024991818,156.65535004192498,156.94301116699353,157.15623166691512,157.15623166691512,157.17283912491985,157.17283912491985,157.25769066694193,right,0.09716562496032566,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.1,0,58,2,4,right,0.269373832968995,None,4,2,58,5,157.27227487496566,,,,,,,,,,,,,157.25795849994756,157.27227487496566,157.27227487496566,157.27227487496566,157.27227487496566,157.25857283291407,157.2588969579665,157.27227487496566,157.27227487496566,157.35531474999152,157.64078662497923,157.8607423750218,157.8607423750218,157.8607423750218,157.8607423750218,158.14179879194126,right,0.269373832968995,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.3,180,59,3,4,left,0.08096341695636511,None,4,3,59,10,158.15566299995407,,,,,,,,,,,,,158.14207712491043,158.15566299995407,163.15717924991623,158.15566299995407,163.15717924991623,163.14072208292782,163.14109333301894,163.15717924991623,163.15717924991623,163.25649941700976,163.5549402500037,163.73981891700532,163.73981891700532,163.7562884580111,163.7562884580111,163.824414624949,left,0.08096341695636511,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.1,180,60,4,4,right,0.21952399995643646,None,4,4,60,12,163.83136795798782,,,,,,,,,,,,,163.82472245790996,163.83136795798782,163.83136795798782,163.83136795798782,163.83136795798782,163.82556229201145,163.82597604196053,163.83136795798782,163.83136795798782,163.92206383298617,164.2237297919346,164.44014854193665,164.44014854193665,164.44014854193665,164.44014854193665,164.67344174999744,right,0.21952399995643646,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.3,0,61,5,4,right,0.1685281249228865,None,4,5,61,3,164.6797486669384,,,,,,,,,,,,,164.67381308297627,164.6797486669384,164.6797486669384,164.6797486669384,164.6797486669384,164.67433712491766,164.6746137079317,164.6797486669384,164.6797486669384,164.7720553749241,165.07338762492873,165.28929604194127,165.28929604194127,165.28929604194127,165.28929604194127,165.4751750419382,right,0.1685281249228865,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.2,0,62,6,4,left,0.39231783302966505,None,4,6,62,4,165.48902987490874,,,,,,,,,,,,,165.4755136249587,165.48902987490874,165.48902987490874,165.48902987490874,165.48902987490874,165.47638925001957,165.47668920794968,165.48902987490874,165.48902987490874,165.57531683298294,165.88953470799606,166.0742051670095,166.0742051670095,166.0742051670095,166.0742051670095,166.47357095801271,left,0.39231783302966505,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,0,63,7,4,left,0.3595928329741582,None,4,7,63,6,166.47982683300506,,,,,,,,,,,,,166.47389895794913,166.47982683300506,171.47638704197016,166.47982683300506,171.47638704197016,171.47268995794002,171.4730976249557,171.47638704197016,171.47638704197016,171.57277991692536,171.8593771669548,172.06156633293722,172.06156633293722,172.07205270801205,172.07205270801205,172.42542737501208,left,0.3595928329741582,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,0,64,8,4,right,0.16883049998432398,None,4,8,64,1,172.43882079201285,,,,,,,,,,,,,172.4257132919738,172.43882079201285,172.43882079201285,172.43882079201285,172.43882079201285,172.42646174994297,172.42687941691838,172.43882079201285,172.43882079201285,172.52205920801498,172.8075344999088,173.02522712491918,173.02522712491918,173.02522712491918,173.02522712491918,173.20707204192877,right,0.16883049998432398,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,180,65,9,4,left,0.16284466697834432,None,4,9,65,7,173.21413770795334,,,,,,,,,,,,,173.20734387496486,173.21413770795334,173.21413770795334,173.21413770795334,173.21413770795334,173.20808554196265,173.2085040420061,173.21413770795334,173.21413770795334,173.30538058292586,173.59087199997157,173.822963832994,173.822963832994,173.822963832994,173.822963832994,173.99114237492904,left,0.16284466697834432,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.4,180,66,10,4,left,0.2629580000648275,None,4,10,66,9,174.0055947919609,,,,,,,,,,,,,173.99138754198793,174.0055947919609,174.0055947919609,174.0055947919609,174.0055947919609,173.99195570801385,173.99226258299313,174.0055947919609,174.0055947919609,174.0886466249358,174.3768210830167,174.5894913750235,174.5894913750235,174.60690516699106,174.60690516699106,174.85696266696323,left,0.2629580000648275,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.2,180,67,11,4,left,0.06729716702830046,None,4,11,67,11,174.86299020797014,,,,,,,,,,,,,174.85727845795918,174.86299020797014,179.85874924995005,174.86299020797014,179.85874924995005,179.85579583293293,179.8561689169146,179.85874924995005,179.85874924995005,179.94202829198912,180.23873341700528,180.44122720800806,180.44122720800806,180.45544558297843,180.45544558297843,180.5105844999198,left,0.06729716702830046,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,180,68,12,4,left,0.2857496249489486,None,4,12,68,13,180.52203037496656,,,,,,,,,,,,,180.51083183300216,180.52203037496656,180.52203037496656,180.52203037496656,180.52203037496656,180.51171820797026,180.51204079191666,180.52203037496656,180.52203037496656,180.60930324997753,180.9229693330126,181.10635220794939,181.10635220794939,181.1231274579186,181.1231274579186,181.40795929194428,left,0.2857496249489486,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.4,0,69,13,4,right,0.2207025419920683,None,4,13,69,2,181.42228212498594,,,,,,,,,,,,,181.40821045800112,181.42228212498594,181.42228212498594,181.42228212498594,181.42228212498594,181.40878970792983,181.40910599997733,181.42228212498594,181.42228212498594,181.52308424992952,181.82206674991176,182.00544729200192,182.00544729200192,182.00826320797205,182.00826320797205,182.2278609579662,right,0.2207025419920683,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,180,70,0,5,left,0.1764555840054527,None,5,0,70,13,182.23873358301353,,,,,,,,,,,,,182.2280774579849,182.23873358301353,182.23873358301353,182.23873358301353,182.23873358301353,182.22862004197668,182.22904420795385,182.23873358301353,182.23873358301353,182.32519645791035,182.62210245791357,182.82437008293346,182.82437008293346,182.82437008293346,182.82437008293346,183.0071254170034,left,0.1764555840054527,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.3,180,71,1,5,left,0.1509205000475049,None,5,1,71,10,183.01359479199164,,,,,,,,,,,,,183.00748041691259,183.01359479199164,188.02323674992658,183.01359479199164,188.02323674992658,188.00722199992742,188.00802937499247,188.02323674992658,188.02323674992658,188.10539012495428,188.40596937492955,188.60628145793453,188.60628145793453,188.62316049996298,188.62316049996298,188.776047708001,left,0.1509205000475049,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.1,0,72,2,5,right,0.25031633395701647,None,5,2,72,5,188.78891729190946,,,,,,,,,,,,,188.77634733298328,188.78891729190946,188.78891729190946,188.78891729190946,188.78891729190946,188.7769902079599,188.77732499991544,188.78891729190946,188.78891729190946,188.87497508293018,189.17211237491574,189.3741426669294,189.3741426669294,189.3741426669294,189.3741426669294,189.64119749993552,right,0.25031633395701647,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.4,0,73,3,5,right,0.2663422500481829,None,5,3,73,2,189.65569458296522,,,,,,,,,,,,,189.64149099995848,189.65569458296522,189.65569458296522,189.65569458296522,189.65569458296522,189.6422339999117,189.64262241695542,189.65569458296522,189.65569458296522,189.73878529202193,190.02516091696452,190.2416556669632,190.2416556669632,190.2416556669632,190.2416556669632,190.52412408299278,right,0.2663422500481829,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.2,180,74,4,5,left,0.33549254189711064,None,5,4,74,11,190.53902566700708,,,,,,,,,,,,,190.5243517080089,190.53902566700708,190.53902566700708,190.53902566700708,190.53902566700708,190.52492649992928,190.52523475000635,190.53902566700708,190.53902566700708,190.62209700001404,190.90757624991238,191.1283662499627,191.1283662499627,191.1283662499627,191.1283662499627,191.47343429201283,left,0.33549254189711064,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,0,75,5,5,left,0.020450083073228598,None,5,5,75,6,191.47928487497848,,,,,,,,,,,,,191.4737378329737,191.47928487497848,196.4903925419785,191.47928487497848,196.4903925419785,196.47367554192897,196.47402541700285,196.4903925419785,196.4903925419785,196.59032904193737,196.88874329195824,197.0719930829946,197.0719930829946,197.08984241692815,197.08984241692815,197.11045999999624,left,0.020450083073228598,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.3,0,76,6,5,right,0.4751469170441851,None,5,6,76,3,197.1222330419114,,,,,,,,,,,,,197.11087099998258,197.1222330419114,197.1222330419114,197.1222330419114,197.1222330419114,197.11162416695151,197.1119235419901,197.1222330419114,197.1222330419114,197.21088462497573,197.52269062492996,197.70545408292674,197.70545408292674,197.7086736250203,197.7086736250203,198.18967270792928,right,0.4751469170441851,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.4,180,77,7,5,left,0.10288070898968726,None,5,7,77,9,198.19596033298876,,,,,,,,,,,,,198.18990545801353,198.19596033298876,198.19596033298876,198.19596033298876,198.19596033298876,198.19048304192256,198.19093120796606,198.19596033298876,198.19596033298876,198.28871654195245,198.5748775829561,198.78855404199567,198.78855404199567,198.79301141691394,198.79301141691394,198.89305187494028,left,0.10288070898968726,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,0,78,8,5,right,0.1541388330515474,None,5,8,78,1,198.90538283297792,,,,,,,,,,,,,198.89324304193724,198.90538283297792,198.90538283297792,198.90538283297792,198.90538283297792,198.89390466699842,198.89418479194865,198.90538283297792,198.90538283297792,198.99279495794326,199.29097758291755,199.49100041692145,199.49100041692145,199.49100041692145,199.49100041692145,199.65665708296,right,0.1541388330515474,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.2,0,79,9,5,right,0.5118172090733424,None,5,9,79,4,199.66286487493198,,,,,,,,,,,,,199.65691570797935,199.66286487493198,204.65889033291023,199.66286487493198,204.65889033291023,204.6560035829898,204.65627720800694,204.65889033291023,204.65889033291023,204.74214266694617,205.03869229194243,205.24108166701626,205.24108166701626,205.2576654580189,205.2576654580189,205.7555771250045,right,0.5118172090733424,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,0,80,10,5,right,0.2563278750749305,None,5,10,80,0,205.75888716697227,,,,,,,,,,,,,205.75568316702265,205.75888716697227,205.75888716697227,205.75888716697227,205.75888716697227,205.75598245800938,205.75616391701624,205.75888716697227,205.75888716697227,205.85536824993324,206.14251399994828,206.34354375000112,206.34354375000112,206.35538954194635,206.35538954194635,206.6067684579175,right,0.2563278750749305,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,180,81,11,5,left,0.12128712504636496,None,5,11,81,8,206.61299699998926,,,,,,,,,,,,,206.60699470795225,206.61299699998926,206.61299699998926,206.61299699998926,206.61299699998926,206.60768291691784,206.6080719579477,206.61299699998926,206.61299699998926,206.70530479191802,206.990965917008,207.2052931250073,207.2052931250073,207.20784883294255,207.20784883294255,207.341694374918,left,0.12128712504636496,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,180,82,12,5,left,0.16649149998556823,None,5,12,82,7,207.3556699999608,,,,,,,,,,,,,207.34193579200655,207.3556699999608,207.3556699999608,207.3556699999608,207.3556699999608,207.3425930829253,207.34289679198992,207.3556699999608,207.3556699999608,207.43872995791025,207.72522383299656,207.94171829195693,207.94171829195693,207.94171829195693,207.94171829195693,208.12385891692247,left,0.16649149998556823,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.1,180,83,13,5,right,0.36046845896635205,None,5,13,83,12,208.13016370800324,,,,,,,,,,,,,208.12409733294044,208.13016370800324,213.13966987491585,208.13016370800324,213.13966987491585,213.12459633301478,213.12546020792797,213.13966987491585,213.13966987491585,213.23975683294702,213.5251372079365,213.7392087499611,213.7392087499611,213.7392087499611,213.7392087499611,214.10731083294377,right,0.36046845896635205,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,0,84,0,6,left,0.34721166593953967,None,6,0,84,1,214.1136184579227,,,,,,,,,,,,,214.10755866696127,214.1136184579227,214.1136184579227,214.1136184579227,214.1136184579227,214.1081580829341,214.10849924990907,214.1136184579227,214.1136184579227,214.20549233292695,214.4936639999505,214.72341241699178,214.72341241699178,214.72341241699178,214.72341241699178,215.07364616694394,left,0.34721166593953967,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,180,85,1,6,left,0.204601833014749,None,6,1,85,7,215.07965670793783,,,,,,,,,,,,,215.07395087496843,215.07965670793783,215.07965670793783,215.07965670793783,215.07965670793783,215.07452837494202,215.07482562493533,215.07965670793783,215.07965670793783,215.17214475001674,215.459391625016,215.6892294170102,215.6892294170102,215.6892294170102,215.6892294170102,215.9093929999508,left,0.204601833014749,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
1,0,86,2,6,right,0.07129137509036809,None,6,2,86,0,215.92223816690966,,,,,,,,,,,,,215.9096519999439,215.92223816690966,215.92223816690966,215.92223816690966,215.92223816690966,215.9103310420178,215.91063620802015,215.92223816690966,215.92223816690966,216.00544091698248,216.306247707922,216.52319283294491,216.52319283294491,216.52319283294491,216.52319283294491,216.60794758296106,right,0.07129137509036809,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,180,87,3,6,left,0.42140204191673547,None,6,3,87,13,216.6224154579686,,,,,,,,,,,,,216.60827504191548,216.6224154579686,221.62306079198606,216.6224154579686,221.62306079198606,221.6070501250215,221.60739787493367,221.62306079198606,221.62306079198606,221.70709325000644,222.00688637502026,222.20543720794376,222.20543720794376,222.2083161670016,222.2083161670016,222.64258216693997,left,0.42140204191673547,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.4,0,88,4,6,right,0.2015226660296321,None,6,4,88,2,222.65560570801608,,,,,,,,,,,,,222.64286291692406,222.65560570801608,222.65560570801608,222.65560570801608,222.65560570801608,222.64358516701031,222.64393187500536,222.65560570801608,222.65560570801608,222.7420375419315,223.03874387498945,223.2388032079907,223.2388032079907,223.24253966694232,223.24253966694232,223.44279070792254,right,0.2015226660296321,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.2,180,89,5,6,left,0.21215949999168515,None,6,5,89,11,223.45547454198822,,,,,,,,,,,,,223.44308566697873,223.45547454198822,223.45547454198822,223.45547454198822,223.45547454198822,223.4437064579688,223.4439932500245,223.45547454198822,223.45547454198822,223.5411704169819,223.83881554193795,224.039297832991,224.039297832991,224.0431047079619,224.0431047079619,224.2589934170246,left,0.21215949999168515,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0.5,180,90,6,6,left,0.19593829195946455,None,6,6,90,8,224.27233316691127,,,,,,,,,,,,,224.25923341698945,224.27233316691127,224.27233316691127,224.27233316691127,224.27233316691127,224.2598253749311,224.26012200000696,224.27233316691127,224.27233316691127,224.35836829198524,224.65533466695342,224.85817445791326,224.85817445791326,224.85817445791326,224.85817445791326,225.0589052499272,left,0.19593829195946455,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
0,0,91,7,6,left,0.1308107499498874,None,6,7,91,6,225.0717725829454,,,,,,,,,,,,,225.05918291700073,225.0717725829454,230.07231712492649,225.0717725829454,230.07231712492649,230.05750033294316,230.0578749999404,230.07231712492649,230.07231712492649,230.1555271249963,230.456190124969,230.6555022499524,230.6555022499524,230.6583634999115,230.6583634999115,230.79049120796844,left,0.1308107499498874,None,demo,001,2025-03-05_19h44.16.495,motion-adaptation,2024.2.4,None,2025-03-05 19h44.23.824331 -0500,
